Labels,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159
0,-1.581762383,-0.748964602,-0.50365443,-0.229032202,0.43795595,0.648007626,-1.396327738,-0.391785873,-0.367776672,0.415639775,-0.185692471,-0.261602159,-0.367340647,-0.682721935,-0.207292866,-0.459957545,-1.191356007,-0.460522438,-0.118391928,-0.217884821,-0.461891834,0.353078887,-0.173645571,0.044190295,-0.365646162,-0.145572277,-0.267626985,-0.182293876,-0.156072874,-0.134336767,-0.371028187,-0.450531942,0.171594624,0.037648808,0.053359151,0.075419206,3.257521155,-0.19573532,0.460039375,0.54776761,9.714082527,1.858812471,-0.360052213,-0.212537917,-0.159786576,-1.156351402,-0.566872252,-1.257545152,-0.031210435,-0.477179972,-0.340328756,-0.580733399,-0.56370975,1.560240739,0.966791981,-0.542010361,-0.958093534,-0.169828591,-0.373250512,-0.401662969,-0.595096755,-0.680971216,-0.117456115,1.356950734,-0.321282368,-0.679255301,-0.648777371,-0.140280804,2.370349929,2.256101296,-0.023721153,1.41958925,0.305527231,0.138497149,-0.081209866,-0.038743114,0.117242451,-1.076030804,3.466244385,1.713287098,-0.726541913,-0.091778361,-0.312196574,-0.188680293,2.699222613,0.017503304,-0.748685766,0.963581206,-0.026815805,-0.325708182,-1.016651256,0.34870773,-0.660505396,-0.211182423,-0.608831744,-1.544131535,-1.035118145,-0.779550724,-0.914194572,-0.189668563,-0.064415663,-0.211149144,-0.101583998,-0.100257495,-1.282990424,-1.221672267,-0.113715683,-0.093166375,-0.517790905,-0.008247578,-0.712664671,-0.481390374,0.218753891,-0.082193971,0.345723003,-0.161030281,-0.575172968,2.045385744,-0.261493358,0.64369788,-0.218141397,-0.002364502,-0.140212537,-0.295034625,-0.22389566,-0.56018363,0.028863116,-0.643820628,-0.585616487,-0.842845228,-0.963159672,2.427038619,-0.546368316,0.433788508,-0.026321577,-0.498822637,-0.388077632,-0.260905648,2.259721156,-0.070181986,0.129510906,0.308174094,-0.015310948,-0.271594551,0.691627558,-0.3654024,-0.393709933,-1.427091886,-0.512564437,-1.891236025,-0.165498651,0.400130397,-0.809420802,1.209847856,-0.3740691,-0.139271177,-0.079955439,-0.611836143,0.013826367
1,-1.567447791,0.056094375,-0.784734797,2.115097762,-0.196728142,0.118214734,-0.069595993,-0.408686937,-0.368804688,-0.18657012,-0.226013306,0.363651685,0.218725467,-0.101699117,-0.058173857,-0.368127011,0.134036207,0.479010622,-0.000583426,-0.170644359,-0.17232496,0.22030424,-0.641058527,0.438440988,0.514566773,-0.145572277,-0.206396683,0.424462078,0.062276348,0.323294242,-0.436127423,0.749532563,-0.282209044,-0.206480475,0.042447475,0.554413816,0.306048683,0.700391561,-0.797789923,-0.393837289,-0.035866707,-0.407577326,0.776385438,0.247546685,-0.161781869,-0.336905664,0.096535309,1.858139253,-0.82339092,-0.202640652,1.397040875,-0.38509236,-0.481445672,-0.34613068,-0.557533647,-1.013324144,0.505827624,3.007955167,0.00474496,0.669864388,-0.333259406,1.354528208,-0.122024262,-0.212209203,0.291486554,0.026682549,4.588939342,0.379189704,-0.417229732,-0.075118815,-0.416704401,-0.294604786,-0.235561786,-0.576046235,-1.203915054,-0.489404857,-0.165695198,-0.761413297,-0.212639422,-0.328449224,0.086843044,-0.040328537,0.042633704,-0.188680293,7.364113532,-0.292055214,-0.740243498,0.393243973,-0.412176438,-1.176250839,-0.572563917,-0.027838928,1.041340554,-0.193283549,-0.610219478,0.017015215,0.045192243,-0.183583884,1.060258948,0.049335323,-0.064415663,0.03445804,-0.02359283,-0.070491486,-0.203576843,-0.059510931,-0.11927738,-0.124053484,-1.255439373,-0.038216045,0.661129369,-0.393830267,-0.109027558,-0.765593066,-1.575281755,-0.207514913,-0.560236156,0.376767845,0.432109099,-0.554038277,-0.538344413,1.064224376,-0.114311283,-0.274063946,-0.140006444,1.078973583,1.067026052,-0.809131962,-0.862148355,-0.733058733,-1.346929525,0.037745953,0.816199999,-0.556440591,0.347274385,0.400268345,-0.098275078,-0.184568606,-0.801173113,-0.067831679,0.632977913,0.009343122,-0.027704551,-0.422590914,-1.144973508,-0.043532658,-0.3306859,-0.329070441,-0.452289907,1.043717937,0.085776479,-0.590785299,-1.218137027,1.02151237,-0.3740691,-0.358313742,-0.290244304,-0.46453797,1.353804217
0,-1.553133199,-0.626628232,-0.725394202,-0.140831086,-0.033978853,-0.573395752,-1.413321676,0.952500869,0.352568488,0.239388489,-0.23563583,-0.643228517,-0.454730729,-0.404492929,-0.197822187,-0.512256837,-0.516467267,-0.499502587,0.014812287,-0.382209455,-0.467043067,-0.215719436,-0.210437057,-0.17376009,-0.37222621,-0.145572277,-0.249658677,-0.414642833,-0.259810729,-0.441312102,-0.371015056,-0.483390627,-0.246595324,-0.015422269,-0.244725281,0.629157966,-0.206180131,-0.180220849,-0.43084616,0.633782063,-0.258415754,-0.074897524,-0.360052213,-0.287117201,-0.161781869,2.611293859,0.362011864,-0.03156268,-0.285394093,-0.225880251,1.590992832,0.071782409,-0.154805325,-0.020532007,1.244214384,1.348491289,-0.942925546,-0.506246924,-0.488519472,-0.68113284,0.161711178,1.806848312,-0.122173038,0.879900911,-0.24013621,0.312794109,-0.589573337,-0.172920366,-0.259809631,0.002099019,-0.569945693,0.858208787,0.017111957,-0.483995527,-0.726077536,-0.648463542,-0.001617137,0.556998374,-0.214412357,-0.730731095,0.698426226,-0.325705068,-0.312196574,-0.188680293,-0.176123955,-0.42235449,-0.289653463,-0.545043486,-0.2174999,1.0472406,-1.228589584,-1.032914193,-0.286008008,-0.46756948,-0.602377475,-0.673442549,-0.130761942,-1.280660546,-0.982145376,-0.078469949,-0.064415663,-0.77734053,-0.825275851,-0.148536804,-0.663477702,-1.113431333,-0.11927738,-0.123489548,-0.060157469,-0.333237779,-1.157975759,-0.384020302,1.026173502,0.000723709,0.310220901,-0.179920256,-0.506102464,-0.918239029,-0.249698947,-0.461319111,-0.021214589,-0.467957317,-0.17471288,0.493690652,-0.704069807,-0.475312453,0.186005082,0.404290479,-0.306278986,0.236722574,-0.680371299,-0.376711306,-0.521826054,1.040473847,-0.474770212,-0.241618203,1.473028768,-0.410591669,-0.115970389,-0.070181986,-0.380073381,1.202161147,1.992660537,-0.620351938,1.785323609,-0.32408044,-0.513264297,0.110142329,-0.155672484,0.62080905,1.029277449,-0.922273211,0.029793924,0.02793436,-0.3740691,0.160862311,-0.162845126,0.541277062,-0.740983495
0,-1.538818608,-0.862588051,0.189075603,-0.718669682,0.068071202,-0.382628198,0.703325364,1.137241445,-0.398110244,-0.29690951,-0.241718503,0.116802112,0.321054346,-0.081232664,0.570357016,-0.215675972,-1.272975173,-0.483508063,-0.634311517,0.057629863,-0.182345939,-0.317744468,-0.331794175,-0.360068076,-0.264181832,-0.145572277,-0.267626985,-0.672580478,-0.434883172,-0.32675235,3.049362302,-0.512626939,-0.124659927,-0.325238966,0.831978429,-0.366329595,0.134351981,-0.56859164,5.394448932,1.043857151,-0.261203086,-0.416355369,-0.283755681,-0.368222547,-0.161781869,-0.980203977,-0.434531713,-1.369006851,0.187178323,0.413751673,-0.599916928,-0.340614281,-0.3669018,-1.323041401,0.215306005,-0.474824645,-0.475410807,-0.420410967,-0.368473666,0.121479201,0.015031826,-0.591392433,-0.122662535,1.989270624,-0.3896222,-0.065972649,-0.16627047,-0.172766972,-0.713339267,-0.53155072,0.19831322,-1.018375177,0.337587229,0.869223175,-0.431539037,0.299041832,-0.178288571,-0.639021225,-0.169806728,1.031529607,-0.720643577,-0.497116727,-0.312196574,-0.188680293,-0.429605559,-0.655464699,-0.497951854,-0.068076816,-0.332316872,0.940302035,0.252510716,0.541844118,-0.246327005,-0.46756948,-0.468586549,0.028456232,-0.94820566,0.018806386,-0.419539517,-0.234853954,-0.064415663,-0.860831307,0.255196273,0.007014093,2.155527649,-0.294116327,-0.11927738,-0.123928775,0.530707462,-0.343017442,-0.393239311,-0.026895695,0.114564095,0.271459178,0.879353325,-0.239351598,0.301212017,-0.390034771,-0.29158184,-0.095983768,-0.551147,-0.753465717,-0.164912919,-0.037031545,-0.600435856,-0.56018363,0.572302219,-0.680301645,-0.454755382,-0.152683349,0.763708888,0.448282462,-0.672433782,0.031550856,-0.09686299,-0.321320204,0.083194978,-0.104218927,-1.122248417,-0.067894008,-0.39189598,0.968369052,0.006908481,-0.634605671,-0.651096571,-0.137752529,-0.507822281,0.644211091,-0.055471179,-0.836581322,-1.450988787,1.240916581,1.382475662,-0.216130322,0.915453484,-0.435499172,0.359418378,-0.226123564,-0.617772335
0,-1.524504016,3.394287878,-0.828945073,-1.084123536,-0.484969735,-0.396597737,-0.524446221,-0.303568258,-0.327066287,0.187276344,3.742546631,-0.411381535,-0.50141575,-0.38750777,-0.403535421,-0.350047956,-1.203785454,-0.465090327,-0.332063665,-0.431739038,-0.550194671,0.000615644,-0.236465134,-0.081234951,-0.011211911,-0.145572277,-0.260952347,-0.517977222,0.085366515,-0.535839897,0.0320968,-0.469178256,-0.229282764,-0.360994472,0.146623127,0.307039562,0.499662062,-0.746985164,-0.445043675,-0.472317439,1.256983827,-0.937552924,-0.257529478,-0.444569306,-0.161781869,-0.314067531,-1.225729689,-0.928311025,1.189951343,-0.115450168,2.553371734,0.049787057,0.05850838,0.820385743,3.007620054,-0.919810818,0.606618255,-0.117632398,-0.327209069,-0.123387068,-0.407548932,-0.691928041,-0.12082794,0.339340446,-0.40988489,0.455320989,-0.791905174,-0.172861999,-0.472375669,0.473875907,1.188290882,1.722672418,-0.006523449,-0.084926703,-0.939692419,0.660906251,-0.190723184,0.423764013,-0.22744034,0.321662731,0.297998418,-0.310805535,-0.312196574,-0.188680293,0.651872711,0.306268022,2.086843259,-0.638805276,0.035182125,-0.969127568,1.594019562,0.452357812,-0.660505396,-0.288172097,0.898675708,0.355136891,0.456898488,1.137257027,1.25554351,-0.210914642,-0.064415663,-0.19457538,0.102999223,-0.097667585,0.021737068,-0.044170345,-0.11927738,-0.124012909,0.730473937,-0.182217984,-0.56871442,-0.563161686,-0.523417476,-0.060021779,0.005794226,-0.12246489,1.141822142,-0.781191407,-0.307583643,-0.905736212,-0.299710628,-0.704037058,-0.17471288,-0.146495652,0.337211839,-0.56018363,-0.223729008,0.743946676,1.050256933,0.594762239,0.541335203,-0.490251682,-0.573027507,0.448215391,-0.516644501,3.703360277,0.240905383,-0.239785199,-0.28092051,-0.070181986,0.187404693,0.796111661,-0.355259315,0.138431068,-1.033966345,0.132175554,-0.186732747,-0.06101041,-0.43054723,-1.403017441,0.392920484,-0.634109673,2.574573997,-0.555434313,-0.3740691,0.085951901,0.482632194,0.084130602,-0.295382101
1,-1.510189424,-1.07137299,0.711024701,-0.796968743,-0.527036585,-0.133630571,-0.595755069,-0.151476724,-0.153066148,-0.332769129,-0.212590767,-0.302150897,-0.502057644,-0.315681968,-0.235010256,-0.141201386,-0.997405624,0.46264669,-0.120417923,-0.015744124,-0.201684175,-0.69482361,0.609410187,-0.306046047,-0.14024664,-0.145572277,-0.252568758,-0.414717431,-0.263701886,-0.298144412,-0.416033713,-0.1695308,-0.25235814,-0.178107539,-0.839284522,0.98711889,-0.658504331,-1.219868006,-0.085106109,1.213942963,-0.261238803,-0.840628191,-0.273316578,-0.070280657,-0.160207006,-0.626163717,-0.129038879,-0.991483666,0.605105644,-0.272338937,-0.863587955,-0.313082044,-0.400127857,-1.211169406,-0.649466299,3.102082434,-0.910537895,-1.316138938,-0.488519472,1.946565283,-0.449122636,-0.77108892,-0.122350346,3.381586898,0.638062499,1.289476578,-0.878273014,-0.17269565,0.911164277,-1.335160756,0.336310228,0.552385632,-0.167683356,-0.418816193,-1.266624406,-0.09850283,-0.255968717,-0.433863083,-0.22744034,-0.730731095,-0.738489465,0.429382273,-0.312196574,-0.188680293,-0.766205229,-1.12721949,-0.11884025,-0.599997053,-0.24940322,-0.409285918,0.222904157,1.361857063,-0.346607111,-0.46756948,0.166401115,0.754725357,2.378112295,0.275684022,0.182436437,-0.093094157,-0.064415663,0.185467249,-0.869355338,-0.152646212,0.704605476,0.292524167,-0.11927738,-0.124185178,0.550802633,-0.420749562,-0.44535923,-0.345758999,-1.246665982,-0.614572235,-0.021645959,0.580002949,-0.429759098,-0.499127288,-0.234813891,0.361076726,-0.303283513,1.136439131,-0.169761405,-0.130967942,-0.532229907,0.222360803,1.51817621,-1.084163608,0.459663119,-0.411845092,-0.53287936,-0.778280675,-0.212481592,-0.761917449,-0.203847739,-0.102408049,-0.093228481,0.08496001,-0.613776085,-0.066713952,-0.621660965,-0.888419403,-0.513979068,0.377552835,-1.016861421,-0.469332394,-0.311168909,0.779549319,-0.205201993,-0.357073188,0.343100286,-0.098316367,0.978030913,-0.081906605,-0.3740691,-0.152272395,-1.013815063,2.707947626,-0.534249287
1,-1.495874832,-0.222411472,0.189097602,-0.637000239,0.071149359,-0.013266698,-0.729387811,-0.404810691,-0.359948047,-0.436991182,-0.203800711,0.047994797,-0.177528424,-0.327689591,0.067428325,0.426999441,-0.055821176,-0.380535334,-0.408956643,-0.399871774,-0.439091293,-0.129955177,-0.083137126,-0.327750941,-0.089580275,-0.145572277,-0.261625892,-0.449806871,-0.356921765,-0.40953617,0.231289582,0.268677376,-0.187038189,0.590316177,-0.147986587,0.025095592,1.289489521,-0.02293547,-0.07727385,1.750834165,-0.260637718,0.463314212,-0.221786644,-0.15247368,-0.161781869,-0.830213196,0.421313673,-1.118183112,-0.621613021,1.880078463,-0.610154474,-0.422731174,-0.421211169,0.580663802,1.672109192,-0.43647343,-0.492791625,0.090208614,0.671776338,-0.261926462,-0.392364256,-0.459107407,-0.121805267,0.485820416,0.381642167,0.90626061,-0.955071856,-0.172913249,0.040655545,0.532094491,-1.667188147,0.050901757,-0.235936702,-0.150860498,0.243997098,-0.189315117,-0.146639375,-0.1246836,-0.22744034,-0.730731095,-0.70009885,-0.476263841,-0.312196574,-0.188680293,-0.194245226,1.591098819,0.785508023,0.497954875,-0.242167305,-0.100113868,-0.975816796,-0.529891875,-0.660505396,-0.306275295,-0.128293975,-0.388957765,-0.308464523,-0.641570658,-0.274607094,-0.204582885,-0.064415663,0.527437552,0.907392407,-0.138471679,-0.181148058,-0.94004599,-0.11927738,-0.124185178,0.669866529,-0.523390559,-0.703877799,-0.434986146,-0.869716671,3.036110471,0.111589851,-0.16027398,-0.4441397,-0.359055301,-0.172251595,0.568770952,-0.205249108,0.106614298,-0.17471288,0.271182314,-0.554751256,-0.446782636,2.903748534,-1.013677052,-0.328404095,-0.02417443,-0.506254467,1.047014303,-0.117327992,-0.501911759,-0.151782288,0.20932593,-0.209677024,-0.295877585,0.392416486,-0.070181986,-0.124746092,0.775541443,-0.140627344,-0.88925419,0.72569777,-0.408403477,1.140099257,-0.163745506,-0.393570314,-0.77555665,-0.761850281,0.831468806,-0.325452761,3.919003462,-0.3740691,-0.398047864,-0.94018915,-0.662311812,0.99469422
1,-1.481560241,0.559819523,-0.15123274,-1.372374648,-0.00783592,-0.614719348,-0.805515829,0.107963923,-0.39424287,3.176489023,-0.184402077,-0.654635847,-0.719167246,-0.06861417,-0.546764241,-0.518252602,0.65405216,-0.505058856,0.35566228,-0.306708553,-0.550194671,7.614128246,-0.601334359,0.240657099,0.258602931,1.081242961,-0.240352194,3.416389285,-0.12483498,-0.10531283,-0.413249886,-0.512626939,1.50208173,-0.160398101,-0.427504516,1.094715661,-0.624360623,-1.268578765,0.628141259,-0.157751359,-0.047707606,-0.399436002,-0.255310877,-0.479347775,2.140241036,0.042715479,-0.359691387,-0.905069614,-0.417705233,-0.000385498,0.630687765,-0.376958433,-0.471896501,-1.065741314,-1.228673522,-1.256405473,-0.756817538,-0.459845784,-0.323718297,0.089822042,-0.609980506,0.037175805,-0.12243687,-0.518959201,-0.374205766,-0.459263329,0.080940624,-0.06807714,-1.49047184,0.402898674,-0.917722277,-0.253590219,-0.067682336,-0.297383373,0.245300601,-0.02955764,-0.419841324,-0.85766477,0.939538861,-0.461923856,-0.742283557,-0.141936084,-0.312196574,1.776768101,-0.197841965,-1.055746563,-0.873460279,-0.395571055,-0.281990993,-0.285249693,-1.298910077,-0.451988681,0.476678616,-0.46756948,-0.610219478,0.277149777,-0.945067981,2.01899715,0.047356683,-0.242752332,-0.064415663,0.778723509,-0.252094187,-0.180722519,-0.01689941,-0.76446542,-0.117337898,-0.110281999,-0.086896141,1.629531785,2.230517539,-0.037523068,2.56701621,-0.730888675,-0.219050821,2.019896476,-0.574751501,-0.10777675,0.153715943,2.301486886,1.937903969,0.969548376,13.21550367,-0.286953435,0.320576835,-0.302467157,-0.294536993,0.079040435,3.112981516,-0.580561135,-0.765105263,0.796900933,-0.567217713,-1.133838361,0.229293715,-0.35492525,-0.831809875,-0.269816858,0.142433105,-0.070181986,-0.564546077,-0.877915409,-0.217898119,-0.323016382,-0.273269908,-0.420181277,0.914699074,-1.366629127,-0.378229041,0.061421217,0.678839185,-1.034837131,0.842365923,-0.601928323,-0.3740691,3.171778977,0.30386923,0.597661112,-0.242906791
1,-1.467245649,-1.090464586,-1.319751081,-0.728782437,5.109349329,-0.192166059,-1.204813666,-0.177177755,0.013113677,-0.501522812,-0.236056274,-0.297279958,-0.401965655,0.290945712,-0.297669353,-0.462752738,0.066267367,0.188554948,-0.442380309,-0.26483732,-0.550194671,-1.062238937,0.173483153,-0.267197472,-0.479151979,-0.145572277,-0.267626985,-0.495921405,-0.123718988,0.760445294,-0.162124999,-0.245343309,-0.282209044,-0.273126362,1.790590675,-0.709568345,-0.435975972,0.364409113,0.766879607,-0.88222684,-0.258098866,-0.387912866,-0.254937218,-0.51588828,-0.161781869,-1.244032435,-0.005030477,0.862193757,-0.601909867,-0.598168964,-0.299383038,-0.03066388,0.084511151,-0.294475264,0.267938111,-0.58734996,-0.174622217,0.720376787,-0.323130377,-0.55922556,-0.42714224,-0.692648454,-0.12326783,0.258182974,-0.305133271,-0.729213612,-0.202720974,-0.161798113,-0.547878221,0.559305415,-0.165911133,-1.409775228,-0.040857474,0.123070894,0.299868708,-1.373568714,-0.374945039,1.145197009,-0.187738949,1.966930852,0.235618092,-0.386911866,-0.312196574,-0.188680293,-0.54947718,1.129895266,-0.820547728,-0.327318971,-0.31275101,-0.502755648,0.74655445,0.077710757,-0.660505396,9.096885551,0.45900996,-0.633847698,0.617837747,0.329767607,0.583290189,-0.242752332,-0.064415663,-0.770145983,-0.611322262,-0.13728092,-0.417759827,1.413769198,-0.11927738,-0.124008553,-0.844293187,-0.303219346,-0.277409409,-0.126053208,0.127942295,-0.500939712,0.112902245,-0.203423618,-0.454661084,-0.113582594,-0.285537695,-0.754513397,-0.629927352,-0.632519962,0.239331228,2.611915585,-0.738886716,-0.430865699,0.552005748,0.367874928,-1.098270617,-0.248726052,-1.153565293,1.187042791,-0.481538546,-0.320858445,-0.61389977,0.172000766,-0.754701084,-0.126983881,-0.572699541,-0.070181986,-0.615847505,1.250427782,-0.216695865,-0.260977324,0.252074181,-0.380190249,-0.576138737,0.475186641,-0.095353267,-0.07394193,-0.764946184,-0.010237967,-0.193456267,-0.512182172,-0.3740691,-0.491702243,0.082758341,0.133687385,-0.878084902
1,-1.452931057,-0.491257548,0.579767157,0.328295998,-0.039594252,-0.708832531,-1.127098179,-0.366425069,-0.40271385,0.43575454,-0.241843994,-0.630091798,-0.660998174,-0.534001108,-0.378203322,-0.002722207,-1.506541787,-0.52361685,0.871758079,-0.459596694,-0.441878025,-0.531320751,-0.965093284,1.518552291,1.494368725,-0.145572277,-0.261776414,-0.357971909,-0.092886012,-0.535839897,-0.399893152,-0.512626939,-0.096653606,0.782297931,-0.120759842,1.084604048,0.170031939,-0.687967593,-1.274822574,0.7879037,-0.260655644,-0.398910656,-0.360052213,-0.528127364,-0.161781869,2.901320356,-1.26850659,-0.445172967,-0.127625297,2.373722833,0.268525637,-0.195810776,-0.168777126,2.121662395,0.252481752,-0.961977451,-0.717727617,0.770942234,-0.347124841,-1.06270525,-0.604054329,-0.180403181,-0.121842136,-0.858992861,-0.418157867,-0.58975561,0.8240561,-0.172812692,-0.702414686,0.49385056,-1.3760026,0.137893773,-0.184707258,-0.831579757,-0.101627249,-0.014653761,-0.281374924,-1.15186606,-0.210469561,-0.730731095,0.706566882,0.051266848,-0.312196574,-0.188680293,-0.436759727,-0.884008753,-0.5113269,-0.519324891,-0.094839818,-1.361940539,-0.898897108,-1.462352175,-0.660505396,0.004135302,-0.606815393,-1.36993941,0.02358224,-1.102300965,-1.220880854,4.371104069,-0.064415663,0.333321692,-0.714968738,-0.178956212,-0.176474393,1.027044315,-0.11927738,-0.124185178,-0.471475384,-0.060271378,-0.884161959,0.015813738,-0.58974623,0.731733189,1.845174125,-0.195183847,-0.559043971,-0.299417065,-0.2510459,0.996589096,0.952404324,-0.725166405,-0.078532076,-0.221885166,-1.013695209,-0.117985834,-0.092426304,-0.840292984,1.192220844,-0.791403661,-0.578977266,0.792987975,-0.787190143,-0.666188444,-0.399126852,0.837012177,0.599201102,-0.413456872,-0.640253573,-0.070181986,-0.371407044,0.596703868,0.248798958,-0.369134549,-0.336373214,-0.41041186,0.294223852,-0.466548245,-0.426236229,-0.657434839,-0.448484736,-1.333002876,-0.500994862,1.189051544,-0.3740691,0.604017247,-0.882824756,-0.738141339,0.454737621
1,-1.438616466,1.936845304,-1.54015909,-0.113254427,0.833310407,-0.142680122,-0.388508029,1.185627889,-0.395403236,0.024678482,-0.230603543,-0.211742507,-0.040613139,-0.447636447,0.83730328,-0.468381472,-1.530561154,0.44086016,0.746966628,0.139553426,-0.550194671,0.13095408,0.825943825,-0.339383382,-0.479151979,0.476042074,-0.267626985,0.425749958,1.113510971,0.118558685,-0.401724376,1.781206204,-0.200022609,0.060777305,3.76492597,-0.47967332,-0.239157575,1.074238919,-0.581770634,0.025989305,-0.231802222,-0.869715877,-0.20086173,-0.305697442,-0.140103327,4.281830561,1.791397619,1.600679501,-0.552573046,0.63456184,0.878328005,0.030258604,0.127061711,0.4002278,-0.592807781,-0.581016225,-0.108615617,1.641952591,-0.488519472,-0.936155599,0.401091823,-0.285777965,6.719414031,-0.047261251,-0.034685511,-0.780458109,-0.177051369,-0.162699672,-0.773772595,-0.22860038,-2.057948168,0.92128909,0.705790793,-0.8567397,0.681748168,-0.218329027,0.153056752,-0.794242819,-0.22744034,-0.730731095,-0.724859309,0.537744275,-0.312196574,-0.188680293,-0.278955292,2.466806539,-0.784330668,0.190073345,0.809578085,-1.227884259,0.688356133,-1.425907485,-0.660505396,-0.46756948,-0.598157207,-0.983301735,-1.437507294,-1.470508478,-0.839738237,-0.110912045,-0.064415663,-0.166915931,-0.875481975,-0.104697682,-0.884569987,-1.308466374,-0.11927738,-0.124185178,-0.252507274,0.571131802,-0.116526522,0.869624057,-0.128492797,1.001589599,-0.272174092,-0.216179062,-0.136630294,-0.639312046,-0.274193901,0.426506511,-0.11842951,-0.072235677,0.009316612,-0.113829981,0.973497107,-0.364324857,-0.554793339,-0.817357448,-0.858619022,0.951573669,-0.541045294,-0.459207111,-0.617021993,1.997480081,-0.443040849,-0.952545455,-0.674611751,-0.026183278,4.163943801,-0.070181986,0.158803971,-0.703588329,-0.196613775,-0.438601405,1.322443074,1.997180467,-0.490188804,-1.0317255,0.504444998,-0.094487514,0.838354535,-0.041866556,-1.576749246,0.500777216,-0.3740691,-0.375607532,-1.049290903,-1.405357808,0.197784832
1,-1.424301874,0.031559196,-0.082072123,2.264305329,-0.60746171,-0.399409927,-0.091732076,-0.403871199,0.159526033,-0.18450084,-0.239016711,-0.286513234,-0.241323543,0.462699103,-0.497137926,-0.499895534,-1.135452596,-0.399107814,-0.166958321,-0.304652718,-0.046640495,0.048881976,0.178053283,-0.219847228,-0.075992478,-0.145572277,-0.263093096,-0.007429389,-0.169869692,-0.535839897,-0.364779949,-0.365079566,-0.210318519,-0.367825047,-0.764628543,0.221063881,1.649305253,1.929572078,0.119464129,-0.296586261,2.277024885,1.654849704,-0.360052213,-0.276800586,-0.161781869,-0.641051834,-0.011151827,0.71962642,-1.091708617,-0.501028542,-0.227989297,-0.436417687,-0.520936302,0.654441867,0.522126054,-0.253082612,2.455907769,0.516231374,-0.269409236,1.494668438,1.38532466,-0.637503817,-0.12326783,-1.169198703,-0.374491962,0.407634356,-0.674869897,-0.172633047,3.719371926,0.734798798,-1.299936754,-0.706171723,-0.181175912,-0.551642127,0.156984697,-0.648961774,0.329714178,-0.778592962,-0.22744034,-0.194614985,0.071394821,-0.369965969,-0.312196574,1.11811282,0.239918426,0.321818546,-0.675344055,-0.059655074,-0.438444253,0.569896829,-0.884547292,0.336312719,2.741411636,-0.46756948,-0.610219478,-0.161706903,-0.368567644,-0.293020679,0.189333751,0.074408501,-0.064415663,0.00760733,0.361904664,0.076998676,-0.446421494,-0.203544267,-0.100581406,-0.123483191,1.029590429,-0.507206751,0.922075309,0.141206576,0.294296092,-0.178132146,-0.813488407,0.073742844,-0.572251387,2.29466608,-0.292977773,-0.654728377,0.014372365,0.305122503,-0.147881724,-0.319975359,-0.301942644,-0.217538518,0.750063809,-0.031943609,1.022167172,-0.796953797,0.860114598,-0.364571138,-0.210327029,0.254303233,-0.006789579,1.254337978,-0.573730606,-0.275466111,0.899369828,-0.070181986,3.669055767,0.692948346,3.055935198,-0.637114462,-0.784868748,-0.427894373,-0.484421536,-1.645913465,-0.142025041,-0.142896709,0.864473412,-0.632335247,-0.480404421,1.328196017,-0.3740691,-0.364286516,0.770661176,0.765414306,0.395084637
